id,current_name,detected_language,name_en,name_bn,current_slug,bmdc_number,needs_review
45e6fa79-f9b8-470a-ab92-90d61eef0a89,ডাঃ মোঃ আবুল কালাম আজাদ,bn,Md. Abul Kalam Azad,মোঃ আবুল কালাম আজাদ,ড-ম-আবল-কলম-আজদ,,
f4e9f462-20a2-45d0-8fc4-8c89776e19c5,ডা: মো: আবুল ফারাহ জুয়েল,bn,Md. Abul Farah Jewel,মো: আবুল ফারাহ জুয়েল,ড-ম-আবল-ফরহ-জয়ল,,
98fef6d8-e858-4ee4-aa77-5059ee243092,ডা: মো: আব্দুর রাজ্জাক,bn,Md. Abdur Razzak,মো: আব্দুর রাজ্জাক,ড-ম-আবদর-রজজক,,
70b94fd5-0d5b-4cc2-954e-6af23e8b5d57,ডা: মো: আব্দুল্লাহ আল মামুন,bn,Md. Abdullah Al Mamun,মো: আব্দুল্লাহ আল মামুন,ড-ম-আবদললহ-আল-মমন,,
581cee61-e4dd-438a-ab2e-b8138da7aa5f,ডাঃ মোঃ আমজাদ আলী,bn,Md. Amjad Ali,মোঃ আমজাদ আলী,ড-ম-আমজদ-আল,,
3f24e13a-86ae-41f2-a01e-b73c84b50645,ডা: মো: আরমানুল ইসলাম,bn,Md. Armanul Islam,মো: আরমানুল ইসলাম,ড-ম-আরমনল-ইসলম,এ-৪৮৮৮১,
19a59fba-6fbd-4b67-a7c6-b862029dab9d,ডা. মোঃ আরমানুল ইসলাম,bn,Md. Armanul Islam,মোঃ আরমানুল ইসলাম,ড-ম-আরমনল-ইসলম-b9d1f6,এ৪১৮৯১,
9c0ba954-1f5c-47fa-996c-861f8fca5c10,ডা: মো: আরিফুজ্জামান,bn,Md. Arifuzzaman,মো: আরিফুজ্জামান,ড-ম-আরফজজমন,,
7526bfe8-22ab-4b18-88d1-47e5deb797c2,ডাঃ মোঃ আরিফুর রহমান,bn,Md. Arifur Rahman,মোঃ আরিফুর রহমান,ড-ম-আরফর-রহমন,,
f3487454-301e-4d8b-b7db-d47837476577,ডাঃ মোঃ আলাউদ্দিন,bn,Md. Alauddin,মোঃ আলাউদ্দিন,ড-ম-আলউদদন,,
4a340fd3-5ea6-4044-8ba4-b77e897121b6,ডা: মো: আলিম আল রাজী,bn,Md. Alim Al Razi,মো: আলিম আল রাজী,ড-ম-আলম-আল-রজ,,
504fce12-087b-4c9e-8f92-bdc1674a9ee0,ডা: মো: আলী ফয়সাল (লিটন),bn,Md. Ali Faisal (Liton),মো: আলী ফয়সাল (লিটন),ড-ম-আল-ফয়সল-লটন,,
dd457bfc-7b89-4529-b914-1c6f089788a5,ডাঃ মোঃ আলী ফয়সাল (লিটন),bn,Md. Ali Faisal (Liton),মোঃ আলী ফয়সাল (লিটন),ড-ম-আল-ফযসল-লটন,,
35d4da99-3c98-46de-a9bb-08ab86a7f168,ডা: মো: আশিকুল ইসলাম,bn,Md. Ashiqul Islam,মো: আশিকুল ইসলাম,ড-ম-আশকল-ইসলম,,
a153747e-b449-4024-8c79-52fbd73d4a40,ডা: মো: আসিফ আলী,bn,Md. Asif Ali,মো: আসিফ আলী,ড-ম-আসফ-আল,,
a488aae7-a56e-4e5e-8ca2-79cde5b462fa,ডাঃ মোঃ আসিফ আলী,bn,Md. Asif Ali,মোঃ আসিফ আলী,ড-ম-আসফ-আল-2b7fa8,,
458421ee-7624-4bb5-addb-323ba1744158,ডা: মো: আহসান হাবিব,bn,Md. Ahsan Habib,মো: আহসান হাবিব,ড-ম-আহসন-হবব,,
349005e9-340c-4498-ac89-a1dc1a8e6ebc,ডাঃ মোঃ আহাদ ইবনে ইলিয়াচ,bn,Md. Ahad Ibn Ilias,মোঃ আহাদ ইবনে ইলিয়াচ,ড-ম-আহদ-ইবন-ইলয়চ,,
8e5255f0-7f41-4be0-b116-713d0653fd28,ডা: মো: ইব্রাহিম খলিল (শাহীন),bn,Md. Ibrahim Khalil (Shahin),মো: ইব্রাহিম খলিল (শাহীন),ড-ম-ইবরহম-খলল-শহন-5e8d3d,,
841d4924-a290-44d3-8487-04b96db71962,ডাঃ মোঃ ইব্রাহিম খলিল (শাহীন),bn,Md. Ibrahim Khalil (Shahin),মোঃ ইব্রাহিম খলিল (শাহীন),ড-ম-ইবরহম-খলল-শহন,,
dec2f349-f071-497c-b731-ff3694011861,ডা. মোঃ ইসমাইল হোসেন,bn,Md. Ismail Hossain,মোঃ ইসমাইল হোসেন,ড-ম-ইসমইল-হসন,,
973cf7ef-f0ee-41a7-ad32-aa40778b9f64,ডা: মো: ইসমে আজম (জিকো),bn,Md. Isme Azam (Jiko),মো: ইসমে আজম (জিকো),ড-ম-ইসম-আজম-জক,,
e8e2f0d8-c921-4961-8365-0bc3a9062f71,ডা: মো: একরামুল রেজা,bn,Md. Ekramul Reza,মো: একরামুল রেজা,ড-ম-একরমল-রজ,,
65a8b0ea-8b13-42c7-b4e5-48746cdd6f39,ডাঃ মোঃ একরামুল রেজা,bn,Md. Ekramul Reza,মোঃ একরামুল রেজা,ড-ম-একরমল-রজ-0ba30c,,
15c79919-25ae-4f3a-ad0e-fbe8f4eb54ef,ডা. মো. একরামুল হক জোয়ার্দার,bn,Md.. Ekramul Haque Joarder,মো. একরামুল হক জোয়ার্দার,ড-ম-একরমল-হক-জযরদর,,
aec9af89-9c1a-4fdd-916a-bc4f78b967b3,ডাঃ মোঃ এ. বি. সিদ্দিক,bn,Md. A.. B.. Siddiqui,মোঃ এ. বি. সিদ্দিক,ড-ম-এ-ব-সদদক,,
ae418574-ecb8-451c-b03e-0bc93101dd80,ডাঃ মোঃ ছাদেকুল ইসলাম শিকদার (শ্যামল),bn,Md. Sadequl Islam Shikder (Shyamal),মোঃ ছাদেকুল ইসলাম শিকদার (শ্যামল),ড-ম-ছদকল-ইসলম-শকদর-শযমল,,
0423dd23-3e2c-4dc1-98fa-12122a0c7cc9,ডা: মোছা. রোোকসানা বেগম,bn,Mst.. Roksana Begum,মোছা. রোোকসানা বেগম,ড-মছ-রকসন-বগম,০৫৬০৯,
e034b822-bdd7-4a72-b1b8-d75ace56b334,ডাঃ মোঃ জায়েদুল ইসলাম,bn,Md. Zayedul Islam,মোঃ জায়েদুল ইসলাম,ড-ম-জযদল-ইসলম,,
ce319be3-9801-4965-be0f-be9338e26ac4,ডাঃ মোঃ জিয়াউল হাসান,bn,Md. Ziaul Hasan,মোঃ জিয়াউল হাসান,ড-ম-জযউল-হসন,,
45832904-6b33-4325-85eb-f0ac6550a312,ডা: মো: জিলুর রহমান খান (রতন),bn,Md. Zillur Rahman Khan (Ratan),মো: জিলুর রহমান খান (রতন),ড-ম-জলর-রহমন-খন-রতন,,
95af09db-d157-4d5b-8321-42690a9261d9,ডা. মো. জিল্লুর রহমান খান (রতন),bn,Md.. Zillur Rahman Khan (Ratan),মো. জিল্লুর রহমান খান (রতন),ড-ম-জললর-রহমন-খন-রতন,,
41951b86-06f8-4976-93f2-64a0b65416e3,ডা: মো: তাহসিন সালাম,bn,Md. Tahsin Salam,মো: তাহসিন সালাম,ড-ম-তহসন-সলম,,
ce1252b8-4f00-449b-9fad-7f9648593eb2,ডাঃ মোঃ তৈমুর রহমান,bn,Md. Taimur Rahman,মোঃ তৈমুর রহমান,ড-ম-তমর-রহমন,,
9b2d5996-abc8-4310-ade4-906a399f9d2f,ডা: মো: নাচির উদ্দিন,bn,Md. Nasir Uddin,মো: নাচির উদ্দিন,ড-ম-নচর-উদদন,,
46594586-dc9f-4978-8e10-499fa866f818,ডাঃ মোঃ নাজিম উদ্দিন,bn,Md. Nazim Uddin,মোঃ নাজিম উদ্দিন,ড-ম-নজম-উদদন,,
29f8f935-5d7b-4adb-a9fe-e76c9d3a4c4b,ডা: মো: নাহিদ হাসান,bn,Md. Nahid Hasan,মো: নাহিদ হাসান,ড-ম-নহদ-হসন,,
9b0ab6ee-97e4-4f19-a83d-51ae495f3d02,ডা: মোঃ নাহিদ হাসান,bn,Md. Nahid Hasan,মোঃ নাহিদ হাসান,ড-ম-নহদ-হসন-2c1d06,,
92f1d308-8230-4cf7-bf3f-2094015ff058,ডাঃ মোঃ নূর-এ-খোদা,bn,Md. Nur-A.-Khoda,মোঃ নূর-এ-খোদা,ড-ম-নর-এ-খদ,,
aad4dd3b-b413-4832-b6f5-ab0d6e1121d3,ডা: মোঃ ফখরুল ইসলাম খালেদ,bn,Md. Fakhrul Islam Khaled,মোঃ ফখরুল ইসলাম খালেদ,ড-ম-ফখরল-ইসলম-খলদ,,
d3024faf-353a-4249-a934-7af8e8c294a6,ডাঃ মোঃ ফজলে এলাহী,bn,Md. Fazle Elahi,মোঃ ফজলে এলাহী,ড-ম-ফজল-এলহ,,
f08a03cd-c82a-48d2-a894-3bc1e5788905,ডা: মো: মনোয়ারুল ইসলাম,bn,Md. Monowarul Islam,মো: মনোয়ারুল ইসলাম,ড-ম-মনয়রল-ইসলম,,
7e33ea1b-f1ee-4f4b-a546-e5a8c485078e,ডা. মোঃ মহিউদ্দিন শরীফ,bn,Md. Mohiuddin Sharif,মোঃ মহিউদ্দিন শরীফ,ড-ম-মহউদদন-শরফ,,
d0e6b6e6-c3ed-49d3-873e-ba0f8f618c16,ডা. মো. মাজহারুল ইসলাম,bn,Md.. Mazharul Islam,মো. মাজহারুল ইসলাম,ড-ম-মজহরল-ইসলম-5c8cd1,,
b553298f-e957-4b88-8a44-497d39e56929,ডা: মো: মাজহারুল ইসলাম,bn,Md. Mazharul Islam,মো: মাজহারুল ইসলাম,ড-ম-মজহরল-ইসলম,,
96d3eeed-090b-49e3-a10c-4b9f8a684e6c,ডা: মো: মাজিদুল ইসলাম,bn,Md. Majidul Islam,মো: মাজিদুল ইসলাম,ড-ম-মজদল-ইসলম,এ-৪১৮৮১,
262d4e39-3e8f-49d8-b4e3-659fcfdd902f,ডা: মোঃ মাহবুব আলম,bn,Md. Mahbub Alam,মোঃ মাহবুব আলম,ড-ম-মহবব-আলম,,
551d02da-7b90-4299-94fb-60fc257d5a23,ডা. মো. মাহবুবুর রহমান (মাসুম),bn,Md.. Mahbubur Rahman (Masum),মো. মাহবুবুর রহমান (মাসুম),ড-ম-মহববর-রহমন-মসম,,
37180d4e-8159-44d5-92a3-7ea95b562bd5,ডা: মো: মাহবুবুল ইসলাম,bn,Md. Mahbubul Islam,মো: মাহবুবুল ইসলাম,ড-ম-মহববল-ইসলম,,
e6933c6e-8d90-42ec-8d42-a1ce5a4b0134,ডা. মোঃ মাহমুদ হাসান,bn,Md. Mahmud Hasan,মোঃ মাহমুদ হাসান,ড-ম-মহমদ-হসন,,
25873ef3-35dd-416f-ae48-d01456e54c74,ডা: মো: মাহমুদুল হাসান,bn,Md. Mahmudul Hasan,মো: মাহমুদুল হাসান,ড-ম-মহমদল-হসন,,
b4b68329-ecd1-4367-aaa3-396ac1378346,ডা: মোঃ মাহমুদুল হাসান,bn,Md. Mahmudul Hasan,মোঃ মাহমুদুল হাসান,ড-ম-মহমদল-হসন-326642,,
d912a2a0-44f2-4a42-bea3-359e79863eb6,ডাঃ মোঃ মিরাজুল হাসান,bn,Md. Mirajul Hasan,মোঃ মিরাজুল হাসান,ড-ম-মরজল-হসন,,
31a2a95a-39c0-437f-a74e-0f8a47268baa,ডা: মো: মুশফিকুর রহমান,bn,Md. Mushfiqur Rahman,মো: মুশফিকুর রহমান,ড-ম-মশফকর-রহমন,,
ab4fa8de-5316-4561-bf1a-f91d4d125cd7,ডাঃ মোঃ মুস্তাফিজুর রহমান,bn,Md. Mustafizur Rahman,মোঃ মুস্তাফিজুর রহমান,ড-ম-মসতফজর-রহমন,,
b61a7bea-5af1-428b-b2ff-60f84f9e3293,ডা: মো: মেসবাহুল করিম,bn,Md. Mesbahul Karim,মো: মেসবাহুল করিম,ড-ম-মসবহল-করম,,
88c35d3e-19ac-44b6-b78c-4e813bc1dd73,ডাঃ মোঃ মেহরাজ ইসলাম শেখ (মেহরাজ),bn,Md. Mehraj Islam Sheikh (Mehraj),মোঃ মেহরাজ ইসলাম শেখ (মেহরাজ),ড-ম-মহরজ-ইসলম-শখ-মহরজ,,
a996ccd8-66d3-47ec-a67c-c2396c9e2e73,ডা: মোঃ মোয়াজ্জেম হোসেন,bn,Md. Moazzem Hossain,মোঃ মোয়াজ্জেম হোসেন,ড-ম-ময়জজম-হসন,,
9239a04b-c07c-4072-9c50-f06f365b8840,ডা: মো: মোস্তাক মাহমুদ,bn,Md. Mostaque Mahmud,মো: মোস্তাক মাহমুদ,ড-ম-মসতক-মহমদ,,
dc46aa49-b721-4395-8933-56676589faf6,ডা: মো: রকিবুল ইসলাম (রকিব),bn,Md. Rakibul Islam (Rakib),মো: রকিবুল ইসলাম (রকিব),ড-ম-রকবল-ইসলম-রকব,,
9ba46552-4b88-4570-91fa-2e11111089aa,ডাঃ মোরছালীন রহমান,bn,Morchalin Rahman,মোরছালীন রহমান,ড-মরছলন-রহমন,,
dcdac9e5-7e14-428c-8250-6a1f0d5292c3,ডা: মো: রবিউল করিম,bn,Md. Rabiul Karim,মো: রবিউল করিম,ড-ম-রবউল-করম,,
4dda6e57-271d-4ff5-bb83-55531b099b9e,ডা: মোঃ রাশিদুল হাসান,bn,Md. Rashidul Hasan,মোঃ রাশিদুল হাসান,ড-ম-রশদল-হসন,,
5b546d2a-1429-49f9-b506-85d67de09f49,ডা: মো: রাশেদুল ইসলাম,bn,Md. Rashedul Islam,মো: রাশেদুল ইসলাম,ড-ম-রশদল-ইসলম,,
1f5432f8-bb89-4317-93db-fbc798addd2e,ডাঃ মোঃ রাশেদুল ইসলাম,bn,Md. Rashedul Islam,মোঃ রাশেদুল ইসলাম,ড-ম-রশদল-ইসলম-36c7da,,
4413117d-cd46-4a1e-a8a8-dcce41ea75ac,ডাঃ মোঃ রুস্তম আলী,bn,Md. Rustom Ali,মোঃ রুস্তম আলী,ড-ম-রসতম-আল,,
d703d1c4-0142-4f5a-b678-4d239554304f,ডা: মো: রেজাউল আমিন (টিটু),bn,Md. Rezaul Amin (Titu),মো: রেজাউল আমিন (টিটু),ড-ম-রজউল-আমন-টট,,
21dda074-002f-4c3d-b206-e1bd7ac5130a,ডাঃ মোঃ রেহান হাবিব,bn,Md. Rehan Habib,মোঃ রেহান হাবিব,ড-ম-রহন-হবব,,
ef57035a-31d3-4e17-88cd-7b963f12fa7c,ডা. মোর্তজা হাসান,bn,Mortaza Hasan,মোর্তজা হাসান,ড-মরতজ-হসন,,
fbe274ef-4cca-4ae9-88c3-a9cc85f44b12,ডা. মোর্শেদ আহমেদ খান,bn,Morshed Ahmed Khan,মোর্শেদ আহমেদ খান,ড-মরশদ-আহমদ-খন,,
a9fc08f8-7ac4-49f2-b17d-6ba1876efc0c,ডাঃ মো: শওকত আলী,bn,Md. Shawkat Ali,মো: শওকত আলী,ড-ম-শওকত-আল,,
c789982c-fdaf-4c11-a613-a1c01cf1ab99,ডা: মো: শাখাওয়াত হোসেন,bn,Md. Shakhawat Hossain,মো: শাখাওয়াত হোসেন,ড-ম-শখওয়ত-হসন,,
46cc3bd2-bb9d-4fab-a2cb-4a3afbfce010,ডা. মোঃ শাহজাহান সিদ্দিকী (শাকিল),bn,Md. Shahjahan Siddiquee (Shakil),মোঃ শাহজাহান সিদ্দিকী (শাকিল),ড-ম-শহজহন-সদদক-শকল,,
34225350-0780-4457-b479-39fc0205864e,ডা: মোঃ শাহনেওয়াজ বিশ্বাস,bn,Md. Shahnewaz Biswas,মোঃ শাহনেওয়াজ বিশ্বাস,ড-ম-শহনওযজ-বশবস,,
f179682c-6c1a-4a11-9183-dd48125f38cd,ডা: মো: শাহিদুর রহমান শিকদার,bn,Md. Shahidur Rahman Shikder,মো: শাহিদুর রহমান শিকদার,ড-ম-শহদর-রহমন-শকদর,,
48811c09-4f26-4ba9-b6c3-3b3c77938e16,ডাঃ মোঃ শাহেদ আশরাফ,bn,Md. Shahed Ashraf,মোঃ শাহেদ আশরাফ,ড-ম-শহদ-আশরফ,,
b8976006-9790-426c-b685-50110302ab5e,ডাঃ মোঃ সফিকুল ইসলাম,bn,Md. Safiqul Islam,মোঃ সফিকুল ইসলাম,ড-ম-সফকল-ইসলম,,
f2da31a6-b7cc-4b93-9df5-a13e9a5a5866,ডা: মো: সাকিৰ ইন্তিসার,bn,Md. Sakib Intisar,মো: সাকিৰ ইন্তিসার,ড-ম-সকৰ-ইনতসর,,
26487d76-7cba-4842-96f2-1560ed92131a,ডা: মো: সাকি্বব ইমতিসার,bn,Md. Sakib Imtisar,মো: সাকি্বব ইমতিসার,ড-ম-সকবব-ইমতসর,,
b63a1d86-8174-4721-9919-0c8e26086139,ডা: মোঃ সাখাওয়াত হোসেন,bn,Md. Sakhawat Hossain,মোঃ সাখাওয়াত হোসেন,ড-ম-সখওয়ত-হসন,,
5497883b-f141-4da3-a1a0-b7d55e033d7f,ডা: মোসা: রোসানা বেগম,bn,Mst. Roxana Begum,মোসা: রোসানা বেগম,ড-মস-রসন-বগম,এ-৩৫৬০৯,
d50b3b5c-9241-4fa8-b6c0-f4f33254b765,ডা: মো: সালেহ উদ্দিন মাহমুদ (তুষার),bn,Md. Saleh Uddin Mahmud (Tushar),মো: সালেহ উদ্দিন মাহমুদ (তুষার),ড-ম-সলহ-উদদন-মহমদ-তষর,,
ce9bcbdf-bc61-476c-ac43-b7eb3d89953c,ডাঃ মোসাঃ শাহনাজ পারভীন,bn,Mst. Shahnaz Parveen,মোসাঃ শাহনাজ পারভীন,ড-মস-শহনজ-পরভন,,
3fa0fff7-104b-4238-9c37-06bf2cce98af,ডা. মোস্তফা কামাল আরেফিন,bn,Mostafa Kamal Arefin,মোস্তফা কামাল আরেফিন,ড-মসতফ-কমল-আরফন,,
d6871dd7-d76f-4549-81b3-b6a6941c6bd0,ডা. মোহা. আল-সাদী,bn,Md.. Al-Sadi,মোহা. আল-সাদী,ড-মহ-আল-সদ,,
399c7e02-2c5a-4e5c-aeb7-ab56a2558c59,ডা: মো: হাফিজুল ইসলাম,bn,Md. Hafizul Islam,মো: হাফিজুল ইসলাম,ড-ম-হফজল-ইসলম,,
3adb6183-c3e3-4860-88bc-2ea8853fc1e9,ডা. মোহা. মেজবাউল বাহার,bn,Md.. Mezbaul Bahar,মোহা. মেজবাউল বাহার,ড-মহ-মজবউল-বহর,,
4a6c0a8c-2ee5-4673-9041-bebadb88b5f8,ডা. মোহা. মেজবাহুল বাহার,bn,Md.. Mezbahul Bahar,মোহা. মেজবাহুল বাহার,ড-মহ-মজবহল-বহর,,
27a41518-74f9-4fe3-828a-03204ab4d001,ডা. মোহাম্মদ আবুল কালাম আজাদ,bn,Mohammad Abul Kalam Azad,মোহাম্মদ আবুল কালাম আজাদ,ড-মহমমদ-আবল-কলম-আজদ,,
e88753b0-431d-43cf-a6ad-b861e48eaacf,ডা: মোহাম্মদ আলী,bn,Mohammad Ali,মোহাম্মদ আলী,ড-মহমমদ-আল,,
fab9511f-6d7f-48e2-ad3f-c20d707c2669,ডা. মোহাম্মদ আলী আরাফাত (হীরা),bn,Mohammad Ali Arafat (Hira),মোহাম্মদ আলী আরাফাত (হীরা),ড-মহমমদ-আল-আরফত-হর,,
29e567ca-55ac-4498-abd6-b481991700a6,ডা. মোহাম্মদ জাকির হোসেন,bn,Mohammad Zakir Hossain,মোহাম্মদ জাকির হোসেন,ড-মহমমদ-জকর-হসন,,
1c7cb426-9f66-4e37-9f90-975aa332ab37,ডা. মোহাম্মদ নজরুল ইসলাম,bn,Mohammad Nazrul Islam,মোহাম্মদ নজরুল ইসলাম,ড-মহমমদ-নজরল-ইসলম,,
a77886f2-da3f-434b-8ada-ef20d2ea4f3f,ডা. মোহাম্মদ ফখরুল্দীন আহমেদ খান,bn,Mohammad Fakhruddin Ahmed Khan,মোহাম্মদ ফখরুল্দীন আহমেদ খান,ড-মহমমদ-ফখরলদন-আহমদ-খন,,
d2bb1339-7695-4bb2-9af0-b3886ad7ea26,ডা: মোহাম্মদ মাহবুব উল্লাহ,bn,Mohammad Mahbub Ullah,মোহাম্মদ মাহবুব উল্লাহ,ড-মহমমদ-মহবব-উললহ,,
3877f44a-0520-4fbe-807a-faffa9723762,ডাঃ মোহাম্মদ রেজাউল করিম,bn,Mohammad Rezaul Karim,মোহাম্মদ রেজাউল করিম,ড-মহমমদ-রজউল-করম,,
36bbbf52-b48b-4f5d-a325-a924b4f65558,ডাঃ মোহাম্মদ সাঈদুজ্জামান জুয়েল,bn,Mohammad Saiduzzaman Jewel,মোহাম্মদ সাঈদুজ্জামান জুয়েল,ড-মহমমদ-সঈদজজমন-জয়ল,,
2094720c-5e0e-4d98-86a3-9f0fcedc5c5b,ডাঃ মোহাম্মদ সাজ্জাদ হোসেন,bn,Mohammad Sajjad Hossain,মোহাম্মদ সাজ্জাদ হোসেন,ড-মহমমদ-সজজদ-হসন,,
4023b388-ac13-416c-9931-76135a52d39e,ডাঃ মোহাম্মদ হোসেন রাসেল,bn,Mohammad Hossain Rasel,মোহাম্মদ হোসেন রাসেল,ড-মহমমদ-হসন-রসল,,
8068afe0-17fb-4d91-995c-0055fc4d4a6c,ডা: মোহা: রফিকুল ইসলাম,bn,Md. Rafiqul Islam,মোহা: রফিকুল ইসলাম,ড-মহ-রফকল-ইসলম,,
9df8e0f4-1126-4c88-adde-0ff2b2b441da,ডাঃ মোহাঃ রফিকুল ইসলাম,bn,Md. Rafiqul Islam,মোহাঃ রফিকুল ইসলাম,ড-মহ-রফকল-ইসলম-d2cfd4,,
273818f4-ab34-41d7-a623-fffa935d474f,ডা: রওশন জাহান রোজী,bn,Rowshon Jahan Rozy,রওশন জাহান রোজী,ড-রওশন-জহন-রজ,,
156b1c9e-79fb-4eb7-a491-806917b2c283,ডা: রকিবুল হাসান (অপু),bn,Rakibul Hasan (Opu),রকিবুল হাসান (অপু),ড-রকবল-হসন-অপ-9a4dad,,
7f0476ae-4eb1-48d6-b4ce-d8ca74343030,ডাঃ রকিবুল হাসান (অপু),bn,Rakibul Hasan (Opu),রকিবুল হাসান (অপু),ড-রকবল-হসন-অপ,,
31a6ac8d-b562-4d23-9e90-ade3cb298473,ডা. রনদা প্রসাদ রায়,bn,Ranada Prasad Roy,রনদা প্রসাদ রায়,ড-রনদ-পরসদ-রয,,
b9bbb9dc-172b-48fc-8e31-3ccc763e72bb,"ডা: রাফিউল করিম খান, রনি",bn,"Rafiul Karim Khan, Rony","রাফিউল করিম খান, রনি",ড-রফউল-করম-খন-রন,,
b762d393-9360-4a7f-9795-7924f8677b5b,ডাঃ রাশেদুল কবির (রাসেল),bn,Rashedul Kabir (Rasel),রাশেদুল কবির (রাসেল),ড-রশদল-কবর-রসল,,
4e53527e-ec22-45e0-b284-64ff2356a1d3,ডাঃ রিপন কুমার ঘোষ,bn,Ripon Kumar Ghosh,রিপন কুমার ঘোষ,ড-রপন-কমর-ঘষ,,
42054ca4-d37a-4299-b691-c8c9635b8672,ডাঃ রিপন ঘোষ,bn,Ripon Ghosh,রিপন ঘোষ,ড-রপন-ঘষ,,
368ab7b6-5288-40c9-ba1b-50693b50a7cc,ডা: রিফাত আরা,bn,Rifat Ara,রিফাত আরা,ড-রফত-আর,,
cf79631a-47e2-4fed-aa2f-9740cd347acd,ডা. রুচিতা আমান,bn,Ruchita Aman,রুচিতা আমান,ড-রচত-আমন,,
0a479eaa-7cc4-4711-82ca-4afe9616c7ce,ডা: রুমানা নুশরাত,bn,Rumana Nusrat,রুমানা নুশরাত,ড-রমন-নশরত,৩১৩৪০,
0d57043a-a352-47b5-9d26-443436afbf1e,ডা. রুশাইদা হক,bn,Rushaida Haque,রুশাইদা হক,ড-রশইদ-হক,,
3c43035a-ea7d-48ea-9c4b-be39dbfb05dc,ডা: রুহী জাকারিয়া,bn,Ruhi Zakaria,রুহী জাকারিয়া,ড-রহ-জকরয়,,
73237fcc-5153-44ec-9952-670d3e808702,ডা. রেজয়ানা সোবহান,bn,Rezwana Sobhan,রেজয়ানা সোবহান,ড-রজযন-সবহন,,
31da9b84-66c9-4207-ab0b-ef4d5ed58e38,ডা: রেজাউল হক,bn,Rezaul Haque,রেজাউল হক,ড-রজউল-হক,,
848ac240-c005-4798-96bb-e5ac820a1461,ডা: রেহনুমা সাদিয়া সিদ্দিকী,bn,Rehnuma Sadia Siddiquee,রেহনুমা সাদিয়া সিদ্দিকী,ড-রহনম-সদয়-সদদক,,
ff5984e4-8d5d-49a2-b2c9-44b3c383f52c,ডাঃ রেহনুমা সাদিয়া সিদ্দিকী,bn,Rehnuma Sadia Siddiquee,রেহনুমা সাদিয়া সিদ্দিকী,ড-রহনম-সদয়-সদদক-becd6d,,
af864ba1-2e61-44a9-988a-7de3ba745a45,ডা. লায়লা আনজুমান বানু (মেঘলা),bn,Laila Anjuman Banu (Meghla),লায়লা আনজুমান বানু (মেঘলা),ড-লযল-আনজমন-বন-মঘল,,
5a3c6198-ee08-4072-b6e4-0705719e3134,ডাঃ লুৎফুন নাহার লুৎফা,bn,Lutfun Nahar Lutfa,লুৎফুন নাহার লুৎফা,ড-লৎফন-নহর-লৎফ,,
bf240233-f819-40ec-ba59-6e16f1a349c4,ডা: শর্বরী দে,bn,Sharbari Dey,শর্বরী দে,ড-শরবর-দ,,
37b7e945-b427-4661-a455-17c8b88c6bc9,ডা: শর্মিষ্ঠা দে,bn,Sharmistha Dey,শর্মিষ্ঠা দে,ড-শরমষঠ-দ,,
c283fbbf-fcb3-47ef-8470-8793f08f9487,ডা: শাওলী সরকার,bn,Shaoli Sarker,শাওলী সরকার,ড-শওল-সরকর,,
41698f4c-01ce-41c0-afd2-9342327c2155,ডাঃ শান্তনু কুমার ঘোষ,bn,Shantanu Kumar Ghosh,শান্তনু কুমার ঘোষ,ড-শনতন-কমর-ঘষ,,
5536d83c-66ea-41fc-ac2f-ec2f195c9fa9,ডা. শাপুর ইখতেয়ার,bn,Shapur Ikhtiar,শাপুর ইখতেয়ার,ড-শপর-ইখতয়র,204,
e539cb1a-9397-40b1-afa1-74d378364994,ডা: শাফিয়া আফরিন,bn,Shafia Afrin,শাফিয়া আফরিন,ড-শফয়-আফরন,,
f9f3acc7-b0f0-45bc-bc98-f1965e3492eb,ডা: শামসি আরা বেগম,bn,Shamsi Ara Begum,শামসি আরা বেগম,ড-শমস-আর-বগম,,
ec437edb-fd3e-4651-91c0-f98b7010cc41,ডা. শামসুন নাহার শান্তা,bn,Shamsun Nahar Shanta,শামসুন নাহার শান্তা,ড-শমসন-নহর-শনত,,
148598ac-5976-4cde-9b55-4f5aa6fe6032,ডাঃ শায়লা নবী,bn,Shayla Nabi,শায়লা নবী,ড-শয়ল-নব,,
ddf33110-6ece-4490-8365-05e940d0d97a,ডাঃ শাহরিন সুলতানা,bn,Shahrin Sultana,শাহরিন সুলতানা,ড-শহরন-সলতন,,
193510fe-c38a-4478-a3ea-1c21a626a53d,ডা: শাহিদা আক্তার,bn,Shahida Akter,শাহিদা আক্তার,ড-শহদ-আকতর,,
c7b04956-6793-4dfb-96c6-dcaa355181e5,ডা. শিরিন জাহান,bn,Shirin Jahan,শিরিন জাহান,ড-শরন-জহন-1c17b5,,
6f278fb8-8e02-4118-aba0-9a4dfeb211ff,ডা: শিরিন জাহান,bn,Shirin Jahan,শিরিন জাহান,ড-শরন-জহন,,
c99f01d8-2e28-4402-9e48-9e491151e0ba,ডা: শিশির সিক্ত সরকার,bn,Shishir Sikta Sarker,শিশির সিক্ত সরকার,ড-শশর-সকত-সরকর,,
5f7b1589-84c4-463b-a9b6-e7f88a4da312,ডা: শেখ শাহিনুর হোসেন,bn,Sheikh Shahinur Hossain,শেখ শাহিনুর হোসেন,ড-শখ-শহনর-হসন,,
f100df99-298f-403e-b9bd-c38966067ab6,ডা: সঞ্জীব চৌধুরী,bn,Sanjib Chowdhury,সঞ্জীব চৌধুরী,ড-সঞজব-চধর,,
